cid,Name,SMILES,InChIKey,Molecular_Weight,XLogP,Polar_Area,Valid_SMILES,Canonical_SMILES,Seen_in_training,Predicted_Activity,Probability_Active
2808907,"N-Allyl-6,7-Dimethoxy-4-Quinazolinamine",COC1=C(C=C2C(=C1)C(=NC=N2)NCC=C)OC,CSWSXBIMJWCAFI-UHFFFAOYSA-N,245.28,2.4,56.3,True,C=CCNc1ncnc2cc(OC)c(OC)cc12,False,1,0.9703418
4682277,"6,7-dimethoxy-N-(3-methoxypropyl)quinazolin-4-amine",COCCCNC1=NC=NC2=CC(=C(C=C21)OC)OC,UFCWRFGLDTXLMS-UHFFFAOYSA-N,277.32,2.0,65.5,True,COCCCNc1ncnc2cc(OC)c(OC)cc12,False,1,0.96994877
21003013,"6,7-dimethoxy-N-(2,4,4-trimethylpentan-2-yl)quinazolin-4-amine",CC(C)(C)CC(C)(C)NC1=NC=NC2=CC(=C(C=C21)OC)OC,HQSBBEZKXRYYAW-UHFFFAOYSA-N,317.4,4.5,56.3,True,COc1cc2ncnc(NC(C)(C)CC(C)(C)C)c2cc1OC,False,1,0.96994877
21568202,"N,N'-bis(6,7-dimethoxyquinazolin-4-yl)propane-1,3-diamine",COC1=C(C=C2C(=C1)C(=NC=N2)NCCCNC3=NC=NC4=CC(=C(C=C43)OC)OC)OC,NFCUDPXBCOSCTH-UHFFFAOYSA-N,450.5,3.7,113.0,True,COc1cc2ncnc(NCCCNc3ncnc4cc(OC)c(OC)cc34)c2cc1OC,False,1,0.96994877
2808935,"N-butan-2-yl-6,7-dimethoxyquinazolin-4-amine",CCC(C)NC1=NC=NC2=CC(=C(C=C21)OC)OC,HZUHTNXRVQWONN-UHFFFAOYSA-N,261.32,3.1,56.3,True,CCC(C)Nc1ncnc2cc(OC)c(OC)cc12,False,1,0.96994877
67560863,"6,7-dimethoxy-N-propylquinazolin-4-amine",CCCNC1=NC=NC2=CC(=C(C=C21)OC)OC,NDIGIWNPSKZIQP-UHFFFAOYSA-N,247.29,2.7,56.3,True,CCCNc1ncnc2cc(OC)c(OC)cc12,False,1,0.96994877
1490843,"N-[(2,5-difluorophenyl)methyl]-6,7-dimethoxyquinazolin-4-amine",COC1=C(C=C2C(=C1)C(=NC=N2)NCC3=C(C=CC(=C3)F)F)OC,GVPKPBHZOBGLME-UHFFFAOYSA-N,331.32,3.5,56.3,True,COc1cc2ncnc(NCc3cc(F)ccc3F)c2cc1OC,False,1,0.96994877
21002969,"6,7-dimethoxy-N-[2-(4-methoxyphenoxy)ethyl]quinazolin-4-amine",COC1=CC=C(C=C1)OCCNC2=NC=NC3=CC(=C(C=C32)OC)OC,RKOYRMZFQCXLJQ-UHFFFAOYSA-N,355.4,3.4,74.7,True,COc1ccc(OCCNc2ncnc3cc(OC)c(OC)cc23)cc1,False,1,0.96994877
20786151,"N-isobutyl-6,7-dimethoxyquinazolin-4-amine",CC(C)CNC1=NC=NC2=CC(=C(C=C21)OC)OC,VYOPVKKPZLXSJQ-UHFFFAOYSA-N,261.32,3.1,56.3,True,COc1cc2ncnc(NCC(C)C)c2cc1OC,False,1,0.96994877
101777316,"N-butyl-6,7-dimethoxyquinazolin-4-amine",CCCCNC1=NC=NC2=CC(=C(C=C21)OC)OC,GFWZCABQLDXPMO-UHFFFAOYSA-N,261.32,3.1,56.3,True,CCCCNc1ncnc2cc(OC)c(OC)cc12,False,1,0.96994877
134115180,"N-(6,7-dimethoxyquinazolin-4-yl)-N'-propan-2-ylpropane-1,3-diamine",CC(C)NCCCNC1=NC=NC2=CC(=C(C=C21)OC)OC,RXGXMSHZSKJANK-UHFFFAOYSA-N,304.39,3.1,68.3,True,COc1cc2ncnc(NCCCNC(C)C)c2cc1OC,False,1,0.96994877
6926624,"N-[(2R)-butan-2-yl]-6,7-dimethoxyquinazolin-4-amine",CC[C@@H](C)NC1=NC=NC2=CC(=C(C=C21)OC)OC,HZUHTNXRVQWONN-SECBINFHSA-N,261.32,3.1,56.3,True,CC[C@@H](C)Nc1ncnc2cc(OC)c(OC)cc12,False,1,0.96994877
170712626,CID 170712626,[B]C1=CC(=C(C=C1)CNC2=NC=NC3=CC(=C(C=C32)OC)OC)C,KOGTZPPUJBECHK-UHFFFAOYSA-N,319.2,,56.3,True,[B]c1ccc(CNc2ncnc3cc(OC)c(OC)cc23)c(C)c1,False,1,0.96994877
16357806,"N-ethyl-6,7-dimethoxyquinazolin-4-amine",CCNC1=NC=NC2=CC(=C(C=C21)OC)OC,XPYCWBYQQPWQJO-UHFFFAOYSA-N,233.27,2.2,56.3,True,CCNc1ncnc2cc(OC)c(OC)cc12,False,1,0.96994877
170712625,CID 170712625,[B]C1=CC(=C(C=C1)CNC2=NC=NC3=CC(=C(C=C32)OC)OC)C.CC,PNXLKSJMLOQOLT-UHFFFAOYSA-N,349.2,,56.3,True,CC.[B]c1ccc(CNc2ncnc3cc(OC)c(OC)cc23)c(C)c1,False,1,0.96994877
7574849,"N-(3-Isopropoxypropyl)-6,7-dimethoxyquinazolin-4-amine",CC(C)OCCCNC1=NC=NC2=CC(=C(C=C21)OC)OC,IXYCVUPVPYNVQP-UHFFFAOYSA-N,305.37,2.8,65.5,True,COc1cc2ncnc(NCCCOC(C)C)c2cc1OC,False,1,0.96994877
173099621,"7-(cyclohexa-1,5-dien-1-ylmethoxy)-6-methoxy-N-propan-2-ylquinazolin-4-amine",CC(C)NC1=NC=NC2=CC(=C(C=C21)OC)OCC3=CCCC=C3,UXKNRFXVSRTSLE-UHFFFAOYSA-N,325.4,3.9,56.3,True,COc1cc2c(NC(C)C)ncnc2cc1OCC1=CCCC=C1,False,1,0.96994877
6926625,"N-[(2S)-butan-2-yl]-6,7-dimethoxyquinazolin-4-amine",CC[C@H](C)NC1=NC=NC2=CC(=C(C=C21)OC)OC,HZUHTNXRVQWONN-VIFPVBQESA-N,261.32,3.1,56.3,True,CC[C@H](C)Nc1ncnc2cc(OC)c(OC)cc12,False,1,0.96994877
142852643,7-[[(4R)-3-(aminomethyl)-4-methylcyclopentyl]methoxy]-6-methoxy-N-prop-1-en-2-ylquinazolin-4-amine,C[C@@H]1CC(CC1CN)COC2=C(C=C3C(=C2)N=CN=C3NC(=C)C)OC,QJRFHCFCKQAHMK-WLYUNCDWSA-N,356.5,3.5,82.3,True,C=C(C)Nc1ncnc2cc(OCC3CC(CN)[C@H](C)C3)c(OC)cc12,False,1,0.9697641
23105937,N-(3-ethynylphenyl)-7-methoxy-6-(1-methylpiperidin-4-yl)oxyquinazolin-2-amine,CN1CCC(CC1)OC2=C(C=C3C(=C2)C=NC(=N3)NC4=CC=CC(=C4)C#C)OC,QUDGJWGLHHUVDJ-UHFFFAOYSA-N,388.5,4.2,59.5,True,C#Cc1cccc(Nc2ncc3cc(OC4CCN(C)CC4)c(OC)cc3n2)c1,False,1,0.96968555
166979343,"4-[4-[Amino(sulfinato)amino]anilino]-6,7-dimethoxyquinazoline",COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)N(N)S(=O)[O-])OC,QEBRHVCFXWCRQQ-UHFFFAOYSA-M,374.4,1.7,145.0,True,COc1cc2ncnc(Nc3ccc(N(N)S(=O)[O-])cc3)c2cc1OC,False,1,0.96957034
136005050,4-(3-Ethynylanilino)-2-(2-hydroxyethyl)-6-(2-methoxyethoxy)quinazolin-7-ol,COCCOC1=C(C=C2C(=C1)C(=NC(=N2)CCO)NC3=CC=CC(=C3)C#C)O,AOBOCSVLPQVIQV-UHFFFAOYSA-N,379.4,2.7,96.7,True,C#Cc1cccc(Nc2nc(CCO)nc3cc(O)c(OCCOC)cc23)c1,False,1,0.96929395
11630447,"6,7-diethoxy-N-prop-2-enylquinazolin-4-amine",CCOC1=C(C=C2C(=C1)C(=NC=N2)NCC=C)OCC,UDAPPLPWPPSYEY-UHFFFAOYSA-N,273.33,3.2,56.3,True,C=CCNc1ncnc2cc(OCC)c(OCC)cc12,False,1,0.96887344
141972989,"4-[(6,7-Dimethoxyquinazolin-4-yl)amino]-2-methylphenol;ethane",CC.CC1=C(C=CC(=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC)O,GAEHGECBAOSFFG-UHFFFAOYSA-N,341.4,,76.5,True,CC.COc1cc2ncnc(Nc3ccc(O)c(C)c3)c2cc1OC,False,1,0.96853167
22022155,"4-(4-Hydroxy-3-methylanilino)-6,7-dimethoxyquinazoline",CC1=C(C=CC(=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC)O,HHILEBOPZIMDOD-UHFFFAOYSA-N,311.33,3.4,76.5,True,COc1cc2ncnc(Nc3ccc(O)c(C)c3)c2cc1OC,False,1,0.96853167
22172656,"4-[(6,7-Dimethoxyquinazolin-4-yl)amino]-2-fluorophenol",COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)O)F)OC,WQHUPZSANCCJQM-UHFFFAOYSA-N,315.3,3.1,76.5,True,COc1cc2ncnc(Nc3ccc(O)c(F)c3)c2cc1OC,False,1,0.96853167
15908165,"4-[(6,7-Dimethoxyquinazolin-4-yl)amino]-2-iodophenol",COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)O)I)OC,YHRFQBRXONEKDU-UHFFFAOYSA-N,423.2,3.7,76.5,True,COc1cc2ncnc(Nc3ccc(O)c(I)c3)c2cc1OC,False,1,0.96853167
171780403,"6,7-bis(2-methoxyethoxy)-N-[(E)-(4-methoxyphenyl)methylideneamino]quinazolin-4-amine",COCCOC1=C(C=C2C(=C1)C(=NC=N2)N/N=C/C3=CC=C(C=C3)OC)OCCOC,GFTRKABNWGLAEY-AFUMVMLFSA-N,426.5,3.1,96.3,True,COCCOc1cc2ncnc(N/N=C/c3ccc(OC)cc3)c2cc1OCCOC,False,1,0.9684646
142682787,"6,7-diethoxy-N-propan-2-ylquinazolin-4-amine",CCOC1=C(C=C2C(=C1)C(=NC=N2)NC(C)C)OCC,SRHIRDBGHCQPST-UHFFFAOYSA-N,275.35,3.3,56.3,True,CCOc1cc2ncnc(NC(C)C)c2cc1OCC,False,1,0.9684616
71010997,"6,7-diethoxy-N-propylquinazolin-4-amine",CCCNC1=NC=NC2=CC(=C(C=C21)OCC)OCC,GSIJNOUGGVJTGR-UHFFFAOYSA-N,275.35,3.4,56.3,True,CCCNc1ncnc2cc(OCC)c(OCC)cc12,False,1,0.9684616
91642023,N-[(4-methoxy-3-prop-2-ynoxyphenyl)methyl]quinazolin-4-amine,COC1=C(C=C(C=C1)CNC2=NC=NC3=CC=CC=C32)OCC#C,RGICIRNPPXMKGX-UHFFFAOYSA-N,319.4,3.4,56.3,True,C#CCOc1cc(CNc2ncnc3ccccc23)ccc1OC,False,1,0.96829
143459434,"N-ethyl-6,7-bis(2-methoxyethoxy)quinazolin-4-amine",CCNC1=NC=NC2=CC(=C(C=C21)OCCOC)OCCOC,SJZWKBWGZJDEBF-UHFFFAOYSA-N,321.37,1.9,74.7,True,CCNc1ncnc2cc(OCCOC)c(OCCOC)cc12,False,1,0.9679887
143457870,"6,7-bis(2-methoxyethoxy)-N-methylquinazolin-4-amine",CNC1=NC=NC2=CC(=C(C=C21)OCCOC)OCCOC,HEVVXAAMYKREPM-UHFFFAOYSA-N,307.34,1.5,74.7,True,CNc1ncnc2cc(OCCOC)c(OCCOC)cc12,False,1,0.9679887
58735340,CID 58735340,[B]CNC1=NC=NC2=CC(=C(C=C21)OCCOC)OCCOC,TUNHOZWJZOZTRM-UHFFFAOYSA-N,317.15,,74.7,True,[B]CNc1ncnc2cc(OCCOC)c(OCCOC)cc12,False,1,0.9679887
18616645,4-[4-(3-Methoxy-4-phenoxyanilino)quinazolin-6-yl]-2-methylbut-3-yn-2-ol,CC(C)(C#CC1=CC2=C(C=C1)N=CN=C2NC3=CC(=C(C=C3)OC4=CC=CC=C4)OC)O,JKBDPOVNYIMENU-UHFFFAOYSA-N,425.5,5.0,76.5,True,COc1cc(Nc2ncnc3ccc(C#CC(C)(C)O)cc23)ccc1Oc1ccccc1,False,1,0.9679281
55854206,5-fluoro-N-[(3-methoxy-4-propoxyphenyl)methyl]quinazolin-4-amine,CCCOC1=C(C=C(C=C1)CNC2=NC=NC3=C2C(=CC=C3)F)OC,HYUCKYHLXAMPMC-UHFFFAOYSA-N,341.4,4.3,56.3,True,CCCOc1ccc(CNc2ncnc3cccc(F)c23)cc1OC,False,1,0.9676856
143964566,"6,7-dimethoxy-N-[2-[4-(methylamino)phenyl]ethyl]quinazolin-4-amine",CNC1=CC=C(C=C1)CCNC2=NC=NC3=CC(=C(C=C32)OC)OC,MJQPVZKERYXPSP-UHFFFAOYSA-N,338.4,3.7,68.3,True,CNc1ccc(CCNc2ncnc3cc(OC)c(OC)cc23)cc1,False,1,0.96765286
127039798,"1-[3-[[(6,7-Dimethoxyquinazolin-4-yl)amino]methyl]phenyl]-3-phenylurea",COC1=C(C=C2C(=C1)C(=NC=N2)NCC3=CC(=CC=C3)NC(=O)NC4=CC=CC=C4)OC,ZRGVPLFEUUDIDA-UHFFFAOYSA-N,429.5,3.9,97.4,True,COc1cc2ncnc(NCc3cccc(NC(=O)Nc4ccccc4)c3)c2cc1OC,False,1,0.96761024
69640991,"N-[2-cyano-4-[(6,7-dimethoxyquinazolin-4-yl)amino]phenyl]acetamide",CC(=O)NC1=C(C=C(C=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC)C#N,BKJVLLZKDANMNS-UHFFFAOYSA-N,363.4,2.8,109.0,True,COc1cc2ncnc(Nc3ccc(NC(C)=O)c(C#N)c3)c2cc1OC,False,1,0.9674666
166693530,4-[(6-Methoxy-7-phenylmethoxyquinazolin-4-yl)amino]butylsulfamoylcarbamic acid,COC1=C(C=C2C(=C1)C(=NC=N2)NCCCCNS(=O)(=O)NC(=O)O)OCC3=CC=CC=C3,TWEMZYINVDKIDQ-UHFFFAOYSA-N,475.5,2.7,160.0,True,COc1cc2c(NCCCCNS(=O)(=O)NC(=O)O)ncnc2cc1OCc1ccccc1,False,1,0.9671106
45141577,Ethyl 7-[4-(benzylamino)-7-methoxyquinazolin-6-yl]oxyheptanoate,CCOC(=O)CCCCCCOC1=C(C=C2C(=C1)C(=NC=N2)NCC3=CC=CC=C3)OC,AYVRMGXEJOXKEL-UHFFFAOYSA-N,437.5,5.1,82.6,True,CCOC(=O)CCCCCCOc1cc2c(NCc3ccccc3)ncnc2cc1OC,False,1,0.9671106
68728368,6-[7-Methoxy-4-(2-phenylethylamino)quinazolin-6-yl]oxyhexanoic acid,COC1=C(C=C2C(=C1)N=CN=C2NCCC3=CC=CC=C3)OCCCCCC(=O)O,DTXBKTHJUJUUQC-UHFFFAOYSA-N,409.5,4.3,93.6,True,COc1cc2ncnc(NCCc3ccccc3)c2cc1OCCCCCC(=O)O,False,1,0.9671106
89163120,6-[4-(benzylamino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyhexanamide,COC1=C(C=C2C(=C1)N=CN=C2NCC3=CC=CC=C3)OCCCCCC(=O)NO,LVWBMYVFOHMOPY-UHFFFAOYSA-N,410.5,3.1,106.0,True,COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCC(=O)NO,False,1,0.9671106
90063258,"6-methoxy-N-[(2E)-penta-2,4-dien-2-yl]-7-(piperidin-4-ylmethoxy)quinazolin-4-amine",C/C(=C\C=C)/NC1=NC=NC2=CC(=C(C=C21)OC)OCC3CCNCC3,WSLXRGBCIZIWBY-LHHJGKSTSA-N,354.4,3.6,68.3,True,C=C/C=C(\C)Nc1ncnc2cc(OCC3CCNCC3)c(OC)cc12,False,1,0.967101
177988431,"N-[(3Z)-4-fluoropenta-1,3-dien-3-yl]-6-methoxy-7-(piperidin-4-ylmethoxy)quinazolin-4-amine",C/C(=C(\C=C)/NC1=NC=NC2=CC(=C(C=C21)OC)OCC3CCNCC3)/F,NQRWLEZYPKSZIS-SSZFMOIBSA-N,372.4,3.5,68.3,True,C=C/C(Nc1ncnc2cc(OCC3CCNCC3)c(OC)cc12)=C(\C)F,False,1,0.967101
177988430,"ethane;N-[(3Z)-4-fluoropenta-1,3-dien-3-yl]-6-methoxy-7-(piperidin-4-ylmethoxy)quinazolin-4-amine",CC.CC.CC.CC.C/C(=C(\C=C)/NC1=NC=NC2=CC(=C(C=C21)OC)OCC3CCNCC3)/F,RQAKTTRHCYXTJX-HMISZWTLSA-N,492.7,,68.3,True,C=C/C(Nc1ncnc2cc(OCC3CCNCC3)c(OC)cc12)=C(\C)F.CC.CC.CC.CC,False,1,0.967101
177988483,"but-1-ene;ethane;N-[(3Z)-4-fluoropenta-1,3-dien-3-yl]-6-methoxy-7-(piperidin-4-ylmethoxy)quinazolin-4-amine",CC.CCC=C.C/C(=C(\C=C)/NC1=NC=NC2=CC(=C(C=C21)OC)OCC3CCNCC3)/F,GIIOZTWXACBIPT-CUKDSWIPSA-N,458.6,,68.3,True,C=C/C(Nc1ncnc2cc(OCC3CCNCC3)c(OC)cc12)=C(\C)F.C=CCC.CC,False,1,0.967101
143645905,7-[4-(3-Ethynyl-4-hydroxyanilino)-7-methoxyquinazolin-6-yl]oxyheptanal,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)O)C#C)OCCCCCCC=O,LVQMFWPAUINJCA-UHFFFAOYSA-N,419.5,4.3,93.6,True,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC=O)cc23)ccc1O,False,1,0.96689576
143645904,7-[4-(3-Ethynyl-4-hydroxyanilino)-7-methoxyquinazolin-6-yl]oxyheptanal;methanol,CO.COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)O)C#C)OCCCCCCC=O,VHVDOJKAWKGHNZ-UHFFFAOYSA-N,451.5,,114.0,True,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC=O)cc23)ccc1O.CO,False,1,0.96689576
143964598,6-methoxy-N-[2-[4-(methylamino)phenyl]ethyl]-7-(3-piperidin-1-ylpropoxy)quinazolin-4-amine,CNC1=CC=C(C=C1)CCNC2=NC=NC3=CC(=C(C=C32)OC)OCCCN4CCCCC4,MECXSQSGBXVYLU-UHFFFAOYSA-N,449.6,5.0,71.5,True,CNc1ccc(CCNc2ncnc3cc(OCCCN4CCCCC4)c(OC)cc23)cc1,False,1,0.96681255
7137709,"2-[(6,7-Dimethoxyquinazolin-4-yl)amino]-4-methylphenol",CC1=CC(=C(C=C1)O)NC2=NC=NC3=CC(=C(C=C32)OC)OC,OBQUTYZAKVYUCS-UHFFFAOYSA-N,311.33,3.4,76.5,True,COc1cc2ncnc(Nc3cc(C)ccc3O)c2cc1OC,False,1,0.96658695
141726467,4-[[7-[3-[Benzyl(1-hydroxyethyl)amino]propoxy]-6-methoxyquinazolin-4-yl]amino]benzonitrile,CC(N(CCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=C(C=C3)C#N)OC)CC4=CC=CC=C4)O,RTUKJFDVZIXKAP-UHFFFAOYSA-N,483.6,4.8,104.0,True,COc1cc2c(Nc3ccc(C#N)cc3)ncnc2cc1OCCCN(Cc1ccccc1)C(C)O,False,1,0.96638674
57721309,7-[4-(3-ethynyl-4-hydroxyanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyheptanamide,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)O)C#C)OCCCCCCC(=O)NO,BXNUNKHBNRXQOE-UHFFFAOYSA-N,450.5,3.6,126.0,True,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1O,False,1,0.96611905
58172503,8-[4-(3-Ethynyl-4-hydroxyanilino)-7-methoxyquinazolin-6-yl]oxy-1-hydroxyoctan-2-one,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)O)C#C)OCCCCCCC(=O)CO,RPWMFYUNEVWYQQ-UHFFFAOYSA-N,449.5,3.9,114.0,True,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)CO)cc23)ccc1O,False,1,0.96611905
156417619,"N-[(3E,5E)-5-fluoroocta-1,3,5,7-tetraen-4-yl]-6-methoxy-7-[(1-methylpiperidin-4-yl)methoxy]quinazolin-4-amine",CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3N/C(=C/C=C)/C(=C\C=C)/F)OC,AZJKYTZSFRPCRW-OKXCLTPOSA-N,424.5,5.0,59.5,True,C=C/C=C(F)\C(=C/C=C)Nc1ncnc2cc(OCC3CCN(C)CC3)c(OC)cc12,False,1,0.9659625
163908141,"[[2-[5-[[6,7-Bis(2-methoxyethoxy)quinazolin-4-yl]amino]cyclohexa-1,3-dien-1-yl]-2-(methylamino)ethenyl]amino]azanium",CNC(=CN[NH3+])C1=CC=CC(C1)NC2=NC=NC3=CC(=C(C=C32)OCCOC)OCCOC,QPTSNSYCQGOGPH-UHFFFAOYSA-O,457.5,2.6,126.0,True,CNC(=CN[NH3+])C1=CC=CC(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)C1,False,1,0.9658799
134117204,"N'-(6,7-dimethoxyquinazolin-4-yl)-N-phenylethane-1,2-diamine",COC1=C(C=C2C(=C1)C(=NC=N2)NCCNC3=CC=CC=C3)OC,MSXHZRHGVLWJPE-UHFFFAOYSA-N,324.4,3.5,68.3,True,COc1cc2ncnc(NCCNc3ccccc3)c2cc1OC,False,1,0.9658188
45140542,4-((3-Ethynyl-4-fluorophenyl)amino)-7-methoxyquinazolin-6-ol,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)C#C)O,YGAHKOLSLHLNPU-UHFFFAOYSA-N,309.29,3.4,67.3,True,C#Cc1cc(Nc2ncnc3cc(OC)c(O)cc23)ccc1F,False,1,0.9656135
127040145,"1-[3-[[(6,7-Dimethoxyquinazolin-4-yl)amino]methyl]phenyl]-3-(2-methylphenyl)urea",CC1=CC=CC=C1NC(=O)NC2=CC=CC(=C2)CNC3=NC=NC4=CC(=C(C=C43)OC)OC,ADTJROHLWRANBE-UHFFFAOYSA-N,443.5,4.2,97.4,True,COc1cc2ncnc(NCc3cccc(NC(=O)Nc4ccccc4C)c3)c2cc1OC,False,1,0.9655929
127038449,"1-[3-[[(6,7-Dimethoxyquinazolin-4-yl)amino]methyl]phenyl]-3-(2-fluorophenyl)urea",COC1=C(C=C2C(=C1)C(=NC=N2)NCC3=CC(=CC=C3)NC(=O)NC4=CC=CC=C4F)OC,LNMFVFIRJWKBKN-UHFFFAOYSA-N,447.5,4.0,97.4,True,COc1cc2ncnc(NCc3cccc(NC(=O)Nc4ccccc4F)c3)c2cc1OC,False,1,0.9655929
151000530,"6,7-Dimethoxy-4-[2-[4-(sulfamoylamino)phenyl]ethylamino]quinazoline",COC1=C(C=C2C(=C1)C(=NC=N2)NCCC3=CC=C(C=C3)NS(=O)(=O)N)OC,LTZUDQYODSIIAX-UHFFFAOYSA-N,403.5,2.0,137.0,True,COc1cc2ncnc(NCCc3ccc(NS(N)(=O)=O)cc3)c2cc1OC,False,1,0.96537834
137524641,"6,7-Dimethoxy-4-[[4-(sulfamoylamino)phenyl]methylamino]quinazoline",COC1=C(C=C2C(=C1)C(=NC=N2)NCC3=CC=C(C=C3)NS(=O)(=O)N)OC,JWFCAXQJQOXIFS-UHFFFAOYSA-N,389.4,1.6,137.0,True,COc1cc2ncnc(NCc3ccc(NS(N)(=O)=O)cc3)c2cc1OC,False,1,0.96537834
91070195,6-[3-(dimethylamino)propoxy]-7-methoxy-N-[4-[1-(phenylmethoxyamino)ethenyl]phenyl]quinazolin-4-amine,CN(C)CCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)C(=C)NOCC4=CC=CC=C4)OC,MAHMDTLRHLFAKH-UHFFFAOYSA-N,499.6,5.8,80.8,True,C=C(NOCc1ccccc1)c1ccc(Nc2ncnc3cc(OC)c(OCCCN(C)C)cc23)cc1,False,1,0.9651991
10297990,"1-(2,6-Difluorophenyl)-2-[6-methoxy-7-[(1-methylpiperidin-4-yl)methoxy]quinazolin-4-yl]guanidine",CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3N=C(N)NC4=C(C=CC=C4F)F)OC,PFUSQBFUXWEQDX-UHFFFAOYSA-N,456.5,3.2,97.9,True,COc1cc2c(N=C(N)Nc3c(F)cccc3F)ncnc2cc1OCC1CCN(C)CC1,False,1,0.9651294
22649316,"1-(2,6-dimethylphenyl)-3-[6-methoxy-7-(N-methylpiperidin-4-ylmethoxy)quinazolin-4-yl]guanidine",CC1=C(C(=CC=C1)C)NC(=NC2=NC=NC3=CC(=C(C=C32)OC)OCC4CCN(CC4)C)N,IQPUSMMYOIXVDI-UHFFFAOYSA-N,448.6,3.8,97.9,True,COc1cc2c(N=C(N)Nc3c(C)cccc3C)ncnc2cc1OCC1CCN(C)CC1,False,1,0.9651294
70161311,"1-(2,6-Dimethylphenyl)-2-[6-methoxy-7-[(1-methylpiperidin-4-yl)methoxy]quinazolin-4-yl]guanidine;mercury(2+);oxygen(2-)",CC1=C(C(=CC=C1)C)NC(=NC2=NC=NC3=CC(=C(C=C32)OC)OCC4CCN(CC4)C)N.[O-2].[Hg+2],BDQVKXLTOUCPSP-UHFFFAOYSA-N,665.2,,98.9,True,COc1cc2c(N=C(N)Nc3c(C)cccc3C)ncnc2cc1OCC1CCN(C)CC1.[Hg+2].[O-2],False,1,0.9651294
22243849,"1-(2,5-Dimethylphenyl)-3-[6-methoxy-7-[(1-methylpiperidin-4-yl)methoxy]quinazolin-4-yl]thiourea",CC1=CC(=C(C=C1)C)NC(=S)NC2=NC=NC3=CC(=C(C=C32)OC)OCC4CCN(CC4)C,YWKGDAYRVNRERR-UHFFFAOYSA-N,465.6,4.5,104.0,True,COc1cc2c(NC(=S)Nc3cc(C)ccc3C)ncnc2cc1OCC1CCN(C)CC1,False,1,0.9651098
167702627,"N-[(4-ethylphenyl)methyl]-6,7-dimethoxyquinazolin-4-amine",CCC1=CC=C(C=C1)CNC2=NC=NC3=CC(=C(C=C32)OC)OC,WCHZNTZZVGRHLT-UHFFFAOYSA-N,323.4,4.1,56.3,True,CCc1ccc(CNc2ncnc3cc(OC)c(OC)cc23)cc1,False,1,0.96507263
1474885,"6,7-dimethoxy-N-[(4-methylphenyl)methyl]quinazolin-4-amine",CC1=CC=C(C=C1)CNC2=NC=NC3=CC(=C(C=C32)OC)OC,YAKWQVCFIIHGRR-UHFFFAOYSA-N,309.4,3.7,56.3,True,COc1cc2ncnc(NCc3ccc(C)cc3)c2cc1OC,False,1,0.96507263
21002949,"6,7-dimethoxy-N-[2-(4-methoxyphenyl)ethyl]quinazolin-4-amine",COC1=CC=C(C=C1)CCNC2=NC=NC3=CC(=C(C=C32)OC)OC,AKZNHGKXIABTSR-UHFFFAOYSA-N,339.4,3.7,65.5,True,COc1ccc(CCNc2ncnc3cc(OC)c(OC)cc23)cc1,False,1,0.96507263
22243778,4-(4-Methoxybenzylamino)-7-methoxy-6-[2-(2-methoxyethoxy)ethoxy]quinazoline,COCCOCCOC1=C(C=C2C(=C1)C(=NC=N2)NCC3=CC=C(C=C3)OC)OC,JQIBPNFJSHVJKV-UHFFFAOYSA-N,413.5,3.0,84.0,True,COCCOCCOc1cc2c(NCc3ccc(OC)cc3)ncnc2cc1OC,False,1,0.96507263
78901277,6-fluoro-N-[(3-methoxy-4-propoxyphenyl)methyl]quinazolin-4-amine,CCCOC1=C(C=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)F)OC,JAOXYKABBLRIKO-UHFFFAOYSA-N,341.4,4.3,56.3,True,CCCOc1ccc(CNc2ncnc3ccc(F)cc23)cc1OC,False,1,0.96507263
